domain,vertical,region,company,batch,stratum,n_article_urls,best_path,qualified,error,crawls
algosurg.com,health,us,AlgoSurg Inc,yc_directory,yc_directory,0,,False,,
buhlercommercial.com,services_other,us,Buhler Commercial,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
defensestorm.com,software_saas,us,DefenseStorm,inc.com_api_i5list,inc.com_api_i5list,32,resources/,True,,
oncobox.com,health,us,Oncobox,yc_directory,yc_directory,0,,False,,
mcadamfa.com,fintech_insurance,us,McAdam,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
winstonsservices.com,services_other,us,Winston's Chimney Service,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
txsg.com,services_other,us,Texas Systems Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
cuanto.app,fintech_insurance,us,Cuanto,yc_directory,yc_directory,0,,False,,
opsolutely.com,software_saas,us,Opsolutely,yc_directory,yc_directory,0,,False,,
ringconcierge.com,ecommerce_retail,us,Ring Concierge,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
renttoretirement.com,services_other,us,Rent To Retirement,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
proofed.com,services_other,us,Proofed,inc.com_api_i5list,inc.com_api_i5list,26,blog/,True,,
showbie.com,edtech,other,Showbie,g2.com_wayback,g2.com_wayback,0,,False,,
itconinc.com,services_other,us,ItCon,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
getchute.com,software_saas,us,Chute,yc_directory,yc_directory,302,blog.,True,,
demeanor.co,services_other,us,Demeanor.co,yc_directory,yc_directory,5,blog/,False,,
cloudit.co,services_other,us,cloudIT,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
beemac.com,services_other,us,Beemac,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
shiptis.com,services_other,us,Transervice Integrated Solutions,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
villageplumbing.com,services_other,us,Village Plumbing & Air,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
hireart.com,services_other,us,HireArt,inc.com_api_i5list,inc.com_api_i5list,48,blog.,True,,
swingsearch.com,services_other,us,Swing Search & Talent,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
pillar.io,software_saas,us,Pillar,yc_directory,yc_directory,5,blog.,False,,
skgtexas.com,services_other,us,Shelton-Keller Group,inc.com_api_i5list,inc.com_api_i5list,81,blog/,True,,
mynuface.com,ecommerce_retail,us,Carol Cole Co.,inc.com_api_i5list,inc.com_api_i5list,282,blog/,True,,
curacity.com,software_saas,us,Curacity,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
qeo.com,fintech_insurance,us,QEO Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
cc3solutions.com,services_other,us,CC3 Solutions,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
sevenhillsglobal.com,services_other,us,Seven Hills Global,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
corporatearmor.com,ecommerce_retail,us,"Corporate Armor, a Temprano Techvestors company",inc.com_api_i5list,inc.com_api_i5list,0,,False,,
r2.co,fintech_insurance,us,R2,yc_directory,yc_directory,1,blog.,False,,
aetouch.com,edtech,us,"AE Touch Technologies, Inc.",inc.com_api_i5list,inc.com_api_i5list,0,,False,,
advancedcsg.net,services_other,us,ADVANCED COMPUTER SOLUTIONS GROUP,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
united-services.com,services_other,us,United Services Group,inc.com_api_i5list,inc.com_api_i5list,1,blog/,False,,
polly.fun,ecommerce_retail,us,Polly,yc_directory,yc_directory,0,,False,,
tensil.ai,devtools,us,Tensil,yc_directory,yc_directory,1,blog/,False,,
mes.us,services_other,us,Marine Equipment Supply,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
deepmeditate.com,health,us,Deep Meditate,yc_directory,yc_directory,21,blog.,False,,
gothreadly.com,ecommerce_retail,us,Threadly,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
sprinklr.com,software_saas,us,Sprinklr Modern Care,g2.com_wayback,g2.com_wayback,118,blog/,True,,
wandynamics.com,services_other,us,WAN Dynamics,inc.com_api_i5list,inc.com_api_i5list,38,blog/,True,,
mugsy.com,ecommerce_retail,us,Mugsy,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
massdriver.cloud,devtools,us,Massdriver,yc_directory,yc_directory,3,blog.,False,,
escalon.services,services_other,us,Escalon Services,inc.com_api_i5list,inc.com_api_i5list,319,blog/,True,,
apds.works,edtech,us,American Prison Data Systems,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
femaleinvest.com,fintech_insurance,eu,Female Invest,yc_directory,yc_directory,0,,False,,
myplacers.com,services_other,us,Placers,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
istekki.fi,services_other,eu,Istekki,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,0,,False,,
about.gitlab.com,devtools,,GitLab,g2.com_wayback,g2.com_wayback,377,blog/,True,,
cratos.com,services_other,us,Triple E Equipment,inc.com_api_i5list,inc.com_api_i5list,14,blog/,False,,
weil4feet.com,health,us,Weil Foot & Ankle,inc.com_api_i5list,inc.com_api_i5list,1,blog/,False,,
epic-aerospace.com,services_other,us,EPIC AEROSPACE,yc_directory,yc_directory,0,,False,,
launchcaster.xyz,ecommerce_retail,us,Launcher Labs,yc_directory,yc_directory,0,,False,,
visuallease.com,software_saas,us,Visual Lease,inc.com_api_i5list,inc.com_api_i5list,20,resources/,False,,
noeticstrategies.com,services_other,us,Noetic Strategies,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
listingspark.com,services_other,us,ListingSpark,inc.com_api_i5list,inc.com_api_i5list,85,blog/,True,,
uchaininc.com,services_other,us,UChain Inc.,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
vasginc.com,services_other,us,Vista Applied Solutions Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
ladistco.com,ecommerce_retail,us,Los Angeles Distributing Company,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
usekaya.com,software_saas,us,Kaya,yc_directory,yc_directory,0,,False,,
stimchems.com,services_other,us,Downhol Chemical Solutionsd,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
krgtech.com,services_other,us,KRG TECHNOLOGIES,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
hokali.com,edtech,us,HOKALI,yc_directory,yc_directory,0,,False,,
godouglasrealty.com,services_other,us,Douglas Realty,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
compassitc.com,services_other,us,Compass IT Compliance,inc.com_api_i5list,inc.com_api_i5list,226,blog/,True,,
humanuspraca.pl,services_other,eu,Humanus Personalservice,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,0,,False,,
niyamit.com,services_other,us,NiyamIT,inc.com_api_i5list,inc.com_api_i5list,44,blog/,True,,
itfgroup.com,services_other,us,ITF Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
alphapavingtexas.com,services_other,us,Alpha Paving Industries,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
caper.ai,ecommerce_retail,us,Caper,yc_directory,yc_directory,1,blog/,False,,
premierautomation.com,services_other,us,Premier Automation,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
twomaidsfranchise.com,services_other,us,Two Maids & A Mop,inc.com_api_i5list,inc.com_api_i5list,98,blog.,True,,
nomadicrealestate.com,services_other,us,Nomadic Real Estate,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
knowbe4.com,software_saas,us,KnowBe4,inc.com_api_i5list,inc.com_api_i5list,201,blog.,True,,
statsbomb.com,software_saas,uk,StatsBomb,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,0,,False,,
budgetdumpster.com,services_other,us,Budget Dumpster,inc.com_api_i5list,inc.com_api_i5list,155,blog/,True,,
rainfocus.com,software_saas,us,RainFocus,inc.com_api_i5list,inc.com_api_i5list,53,blog/,True,,
netsync.com,services_other,us,Netsync Network Solutions,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
hansonlab.com,services_other,us,Hanson Lab Solutions,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
torchlighthire.com,services_other,us,TorchLight Hire,inc.com_api_i5list,inc.com_api_i5list,1,blog/,False,,
scuba.io,software_saas,us,Scuba,yc_directory,yc_directory,92,blog/,True,,
creative-cables.com,ecommerce_retail,eu,Creative-Cables,ft1000_wayback:20230425220624,ft1000_wayback:20230425220624,0,,False,,
zenysis.com,health,us,Zenysis,yc_directory,yc_directory,0,,False,,
youraspire.com,software_saas,us,Aspire,inc.com_api_i5list,inc.com_api_i5list,195,blog/,True,,
usme.com,health,us,US Med-Equip,inc.com_api_i5list,inc.com_api_i5list,0,,False,HTTPError,
hapi.finance,services_other,us,Bifrost,yc_directory,yc_directory,0,,False,,
maxgen.com,services_other,us,MaxGen Energy Services,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
mycroclean.com,services_other,eu,Mycroclean Italia,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,0,,False,,
unclenearest.com,ecommerce_retail,us,Uncle Nearest Premium Whiskey,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
teamhousing.com,services_other,us,Team Housing Solutions,inc.com_api_i5list,inc.com_api_i5list,8,blog/,False,,
thrivefinancialservices.com,fintech_insurance,us,Thrive Capital Management/Thrive Financial Services,inc.com_api_i5list,inc.com_api_i5list,3,blog/,False,,
executivespeakers.com,services_other,us,Executive Speakers Bureau,inc.com_api_i5list,inc.com_api_i5list,242,blog/,True,,
ondemandgroup.com,services_other,us,On-Demand Services Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
prysmgroup.io,services_other,us,Prysm Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
shimmer.care,health,us,Shimmer,yc_directory,yc_directory,31,blog/,True,,
upgrade.com,fintech_insurance,us,Upgrade,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
wallflowermerch.com,ecommerce_retail,us,Wallflower Merchandise,inc.com_api_i5list,inc.com_api_i5list,2,blog/,False,,
securly.com,edtech,us,Securly,inc.com_api_i5list,inc.com_api_i5list,4,blog/,False,,
nacl.com,services_other,us,North American Coating Laboratories,inc.com_api_i5list,inc.com_api_i5list,11,blog/,False,,
stealthworker.com,services_other,us,Stealth Worker,yc_directory,yc_directory,0,,False,,
thehydrojug.com,ecommerce_retail,us,HydroJug,inc.com_api_i5list,inc.com_api_i5list,99,blog/,True,,
channelpartnerscapital.com,fintech_insurance,us,Channel,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
mycomputercareer.edu,edtech,us,MyComputerCareer,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
terralogic.com,services_other,us,Terralogic Technologies,inc.com_api_i5list,inc.com_api_i5list,87,blog/,True,,
evonence.com,services_other,us,Evonence,inc.com_api_i5list,inc.com_api_i5list,70,blog/,True,,
gooten.com,ecommerce_retail,us,Gooten,inc.com_api_i5list,inc.com_api_i5list,276,blog/,True,,
chargesavvy.com,fintech_insurance,us,ChargeSavvy,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
getenflux.com,services_other,us,Enflux,yc_directory,yc_directory,25,blog/,True,,
tracchicago.com,ecommerce_retail,us,TRAC,yc_directory,yc_directory,0,,False,,
dreamcraft.com,devtools,us,"DreamCraft Entertainment, Inc.",yc_directory,yc_directory,0,,False,,
reamaze.com,software_saas,us,Re:amaze,g2.com_wayback,g2.com_wayback,335,blog.,True,,
greenaircare.com,services_other,us,Green Air Care Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
buzzybooth.com,services_other,us,BuzzyBooth,inc.com_api_i5list,inc.com_api_i5list,25,blog.,True,,
landinfo.com,services_other,us,LAND INFO Worldwide Mapping,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
erudifi.com,fintech_insurance,us,ErudiFi,yc_directory,yc_directory,0,,False,,
tannico.com,ecommerce_retail,eu,Tannico Wineplatform,ft1000_wayback:20230425220624,ft1000_wayback:20230425220624,0,,False,,
vestedmetals.net,services_other,us,Vested Metals International,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
landsouth.com,services_other,us,LandSouth Construction,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
connexa.com,services_other,us,Connexa,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
suggestr.co,services_other,us,Suggestr,yc_directory,yc_directory,0,,False,,
westerntechsystems.com,services_other,us,WesternTechSystems,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
jsgoray.com,services_other,us,J.S. Goray,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
onereal.com,services_other,us,The Real Brokerage,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
medixteam.com,services_other,us,Medix Staffing Solutions,inc.com_api_i5list,inc.com_api_i5list,273,blog/,True,,
vertexglobalsolutions.com,services_other,us,Vertex Global Solutions,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
stickergiant.com,ecommerce_retail,us,StickerGiant,inc.com_api_i5list,inc.com_api_i5list,398,blog/,True,,
unlayer.com,devtools,us,Unlayer,yc_directory,yc_directory,114,blog/,True,,
convergenceusa.com,services_other,us,Convergence,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
gotrg.com,software_saas,us,goTRG,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
wealthsource.com,fintech_insurance,us,WealthSource Partners,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
opentrons.com,health,us,Opentrons,yc_directory,yc_directory,0,,False,,
airthium.com,services_other,eu,Airthium,yc_directory,yc_directory,0,,False,,
popsql.com,devtools,us,PopSQL,yc_directory,yc_directory,17,blog/,False,,
procureamerica.org,services_other,us,ProcureAmerica,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
deltacapita.com,fintech_insurance,uk,Delta Capita Group,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,1,blog/,False,,
gantto.com,software_saas,us,Gantto,yc_directory,yc_directory,0,,False,,
lssmd.com,services_other,us,LS Systems,inc.com_api_i5list,inc.com_api_i5list,13,blog/,False,,
mastergroup.it,ecommerce_retail,eu,Master Group,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,0,,False,,
gladly.com,software_saas,,Gladly,g2.com_wayback,g2.com_wayback,274,blog/,True,,
cotaglobal.com,services_other,us,Puzzled,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
topsailsteamer.com,ecommerce_retail,us,Topsail Steamer,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
awtomic.com,software_saas,us,Awtomic,yc_directory,yc_directory,4,blog/,False,,
appwinit.com,services_other,us,WinIt,inc.com_api_i5list,inc.com_api_i5list,158,blog.,True,,
fhcann.com,fintech_insurance,us,F. H. Cann & Associates,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
summitreuse.com,ecommerce_retail,us,Summit Recommerce Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
covie.com,fintech_insurance,us,Covie,yc_directory,yc_directory,0,,False,,
bachrachgroup.com,services_other,us,The Bachrach Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
swif.ai,software_saas,us,Swif.ai,yc_directory,yc_directory,0,,False,,
ejisinc.com,ecommerce_retail,us,Ejis,inc.com_api_i5list,inc.com_api_i5list,164,blog/,True,,
bosscathome.com,services_other,us,Bosscat Home Services and Technologies,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
covetly.com,ecommerce_retail,us,Covetly,yc_directory,yc_directory,0,,False,,
padlet.com,software_saas,us,Padlet,yc_directory,yc_directory,60,blog.,True,,
currencycloud.com,fintech_insurance,uk,The Currency Cloud Group,ft1000_wayback:20230425220624,ft1000_wayback:20230425220624,219,blog.,True,,
floreshr.com,services_other,us,FloresHR,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
valorrep.com,fintech_insurance,uk,Valor Real Estate Partners,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,0,,False,,
cohere.io,software_saas,us,Cohere,yc_directory,yc_directory,20,blog/,False,,
isifranchise.com,health,us,ISI Elite Training,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
dynatrap.com,ecommerce_retail,us,Dynamic Solutions Worldwide,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
intelliboard.net,edtech,us,IntelliBoard,inc.com_api_i5list,inc.com_api_i5list,84,blog.,True,,
laystrom.com,services_other,us,Laystrom Manufacturing Co.,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
whiskyzone.de,ecommerce_retail,eu,Whiskyzone,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,0,,False,,
mosaix.ai,ecommerce_retail,us,Mosaix.ai,yc_directory,yc_directory,0,,False,,
inito.com,health,us,Inito,yc_directory,yc_directory,70,blog.,True,,
coadvantage.com,services_other,us,CoAdvantage,inc.com_api_i5list,inc.com_api_i5list,142,blog/,True,,
bomax-hydrogen.com,services_other,eu,Bomax,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,0,,False,,
advancedrpo.com,services_other,us,Advanced RPO,inc.com_api_i5list,inc.com_api_i5list,57,blog/,True,,
skinbylovely.com,health,us,Skin by Lovely,inc.com_api_i5list,inc.com_api_i5list,341,blog/,True,,
blend360.com,services_other,us,Blend360,inc.com_api_i5list,inc.com_api_i5list,17,blog/,False,,
leadspace.com,software_saas,us,Leadspace,inc.com_api_i5list,inc.com_api_i5list,86,blog/,True,,
agilitypartners.io,services_other,us,Agility Partners,inc.com_api_i5list,inc.com_api_i5list,23,blog.,False,,
statuspage.io,software_saas,us,StatusPage,yc_directory,yc_directory,79,blog.,True,,
machine26.com,ecommerce_retail,eu,Machine26,yc_directory,yc_directory,0,,False,,
ipsigenerators.com,services_other,us,Integrated Power Supplies International,inc.com_api_i5list,inc.com_api_i5list,1,blog/,False,,
subrogation.com,fintech_insurance,us,Other Party Liability,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
saprex.com,services_other,us,Saprex,inc.com_api_i5list,inc.com_api_i5list,1,blog/,False,,
clockshark.com,software_saas,us,ClockShark,inc.com_api_i5list,inc.com_api_i5list,221,blog/,True,,
supertokens.com,devtools,us,SuperTokens,yc_directory,yc_directory,27,blog/,True,,
ndreams.com,software_saas,uk,nDreams,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,167,blog/,True,,
tangramflex.com,software_saas,us,Tangram Flex,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
harnesspower.com,services_other,us,HARNESS POWER,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
buildspace.so,edtech,us,buildspace,yc_directory,yc_directory,0,,False,,
headstorm.com,services_other,us,Headstorm,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
donatotechnologies.com,services_other,us,Donato Technologies,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
hawaiianbros.com,ecommerce_retail,us,Hawaiian Bros Island Grill,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
venturajet.com,services_other,us,Ventura Air Services,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
bisonoffice.com,ecommerce_retail,us,BisonOffice,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
nomod.com,fintech_insurance,us,Nomod,yc_directory,yc_directory,1,blog/,False,,
midsouthcommuncations.com,services_other,us,Mid South Communications,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
wearegameplan.com,services_other,us,Game Plan,inc.com_api_i5list,inc.com_api_i5list,43,blog/,True,,
blokworx.com,services_other,us,BLOKWORX,inc.com_api_i5list,inc.com_api_i5list,7,blog/,False,,
dataform.co,devtools,eu,Dataform,yc_directory,yc_directory,40,blog/,True,,
biocatch.com,fintech_insurance,us,BioCatch,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
vobi.com.br,software_saas,us,Vobi,yc_directory,yc_directory,95,blog/,True,,
oxifresh.com,services_other,us,Oxi Fresh Carpet Cleaning,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
digitalpa.net,services_other,eu,Digitalpa,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,0,,False,,
drinkdreamin.com,ecommerce_retail,us,California Dreamin,yc_directory,yc_directory,0,,False,,
farcast.com,services_other,us,Farcast,yc_directory,yc_directory,0,,False,,
advancecapital.ru,services_other,eu,Advance Capital,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,0,,False,HTTPError,
heyfood.africa,ecommerce_retail,us,Heyfood,yc_directory,yc_directory,0,,False,,
energyby5.com,services_other,us,5,inc.com_api_i5list,inc.com_api_i5list,16,blog/,False,,
bayes.com,software_saas,us,Bayes,yc_directory,yc_directory,6,blog/,False,,
apexskin.com,health,us,Apex Dermatology and Skin Surgery Center,inc.com_api_i5list,inc.com_api_i5list,1,blog/,False,,
interglasscorp.com,services_other,us,Interglass Corp,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
sheerid.com,software_saas,us,SheerID,inc.com_api_i5list,inc.com_api_i5list,248,blog/,True,,
drsquatch.com,ecommerce_retail,us,Dr. Squatch,inc.com_api_i5list,inc.com_api_i5list,194,blog/,True,,
whisker.com,ecommerce_retail,us,Whisker,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
idealconcepts.com,fintech_insurance,us,Ideal Concepts,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
schottpackaging.co.uk,ecommerce_retail,uk,Schott Packaging,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,0,,False,,
silicus.com,services_other,us,Silicus Technologies,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
globalecompartners.com,services_other,us,Global Ecom Partners,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
eduflow.com,edtech,eu,Eduflow,yc_directory,yc_directory,64,blog/,True,,
coffeemeetsbagel.com,software_saas,us,Coffee Meets Bagel,inc.com_api_i5list,inc.com_api_i5list,307,blog/,True,,
biotechxray.com,health,us,Biotech X-ray,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
synergistcomputing.com,services_other,us,Synergist Computing,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
prohomedc.com,services_other,us,ProHome Metro DC,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
proveli.com,ecommerce_retail,us,Proveli,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
dateioplatform.com,fintech_insurance,eu,Dateio,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,0,,False,,
tolemi.com,software_saas,us,Tolemi,yc_directory,yc_directory,0,,False,,
cornerstoneinc.com,services_other,us,Cornerstone,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
bulldozair.com,software_saas,eu,Bulldozair,yc_directory,yc_directory,267,blog.,True,,
trustradius.com,services_other,us,TrustRadius,inc.com_api_i5list,inc.com_api_i5list,78,blog.,True,,
rockstar-capital.com,services_other,us,Rockstar Capital,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
icenow.com,ecommerce_retail,us,Ice Now,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
workglovesdepot.com,ecommerce_retail,us,G & F Products,inc.com_api_i5list,inc.com_api_i5list,2,blog/,False,,
pluto.markets,fintech_insurance,eu,Pluto.markets,yc_directory,yc_directory,0,,False,,
ivueit.com,services_other,us,iVueit,inc.com_api_i5list,inc.com_api_i5list,2,blog/,False,,
spennyapp.com,fintech_insurance,us,Spenny,yc_directory,yc_directory,0,,False,,
itraq.com,software_saas,us,iTraq,inc.com_api_i5list,inc.com_api_i5list,31,blog/,True,,
patriotpoolandspa.com,services_other,us,Patriot Pool and Spa,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
nestgenomics.com,health,us,Nest Genomics,yc_directory,yc_directory,0,,False,,
transportservices.com,services_other,us,Transport Services,inc.com_api_i5list,inc.com_api_i5list,25,blog/,True,,
intercontinentalcapital.com,fintech_insurance,us,Intercontinental Capital Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
teachwithkoala.com,edtech,us,Koala,yc_directory,yc_directory,0,,False,,
mccinnovations.com,software_saas,us,MCCi,inc.com_api_i5list,inc.com_api_i5list,2,blog.,False,,
cyberark.com,software_saas,us,CyberArk Identity (formerly Idaptive),g2.com_wayback,g2.com_wayback,377,blog/,True,,
ruggedtabletpc.com,ecommerce_retail,us,MobileDemand,inc.com_api_i5list,inc.com_api_i5list,250,blog/,True,,
wellbox.care,health,us,Wellbox,inc.com_api_i5list,inc.com_api_i5list,17,blog/,False,,
cbinsights.com,software_saas,us,CB Insights,inc.com_api_i5list,inc.com_api_i5list,274,blog/,True,,
sivo.com,fintech_insurance,us,Sivo,yc_directory,yc_directory,0,,False,,
tekcomresources.com,services_other,us,TekCom Resources,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
integrativephysiatry.com,health,us,Integrative Sports and Spine,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
improveasy.com,services_other,uk,Improveasy,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,0,,False,,
ignitefunding.com,fintech_insurance,us,Ignite Funding,inc.com_api_i5list,inc.com_api_i5list,76,blog.,True,,
blueorangegames.com,ecommerce_retail,eu,Blue Orange,ft1000_wayback:20230425220624,ft1000_wayback:20230425220624,145,blog/,True,,
precision-monitoring.com,health,us,Precision Monitoring,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
playdigious.com,software_saas,eu,Playdigious,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,0,,False,,
goldco.com,fintech_insurance,us,Goldco,inc.com_api_i5list,inc.com_api_i5list,3,blog/,False,,
kytephone.com,ecommerce_retail,us,BarSense,yc_directory,yc_directory,59,blog.,True,,
rmfg.com,services_other,us,RMFG,yc_directory,yc_directory,0,,False,,
hellochair.com,ecommerce_retail,us,Hello Chair,yc_directory,yc_directory,1,blog.,False,,
costaoils.com,ecommerce_retail,us,Costa Oils,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
jacaruso.com,services_other,us,Jacaruso Enterprises,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
freshtri.com,health,us,Fresh Tri,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
shiru.com,services_other,us,Shiru,yc_directory,yc_directory,2,blog/,False,,
payflow.es,fintech_insurance,eu,Payflow,yc_directory,yc_directory,76,blog/,True,,
varomoney.com,fintech_insurance,us,Varo Bank,inc.com_api_i5list,inc.com_api_i5list,14,blog/,False,,
usemotion.com,software_saas,us,Motion,yc_directory,yc_directory,8,blog.,False,,
trustly.com,fintech_insurance,eu,Trustly Group,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,0,,False,,
hootenconstruction.com,services_other,us,Hooten Construction,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
senb.com,fintech_insurance,us,SENB Bank,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
lithko.com,services_other,us,Lithko Contracting,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
koyapartners.com,services_other,us,Koya Leadership Partners,inc.com_api_i5list,inc.com_api_i5list,187,blog/,True,,
madeintandem.com,services_other,us,Tandem,inc.com_api_i5list,inc.com_api_i5list,251,blog/,True,,
asana.com,software_saas,us,Asana,g2.com_wayback,g2.com_wayback,291,blog.,True,,
skalhuset.se,ecommerce_retail,eu,SkalHuset.se,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,0,,False,,
tmgcm.com,services_other,us,TMG Construction Management,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
omniinteractions.com,services_other,us,Omni Interactions,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
literati.com,edtech,us,Literati,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
astyra.com,services_other,us,Astyra Corporation,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
ceocoaching.com,services_other,us,CEO COACHING INTERNATIONAL,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
quest.app,services_other,eu,Quest,yc_directory,yc_directory,0,,False,,
